sample_index,toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh,pl_trandep,st_tmag,st_teff,st_rad,ra,dec,toi_created,rowupdate,label,search_status,spoc_120_available,n_sectors,group_fold,split,manifest_index,selected_sector,status,global_nan_count,local_nan_count,n_clean_points,global_interpolated_percent,local_interpolated_percent,max_interpolated_percent,sample_file
63,1062.01,299799658,CP,4.1150576,2460177.200429,1.08,487.0,9.478,5394.0,0.89,38.120968,-78.023683,2019-08-16 20:20:47,2023-10-16 16:02:02,1,ok,True,10,10,train,64,1,success,0,0,18275,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1062_01.npz
64,1127.01,269450900,FP,2.32439,2458657.63073,4.453,2704.18,7.3163,8268.5,,292.195297,-36.00026,2019-08-22 14:42:11,2024-09-07 10:08:02,0,ok,True,2,1,train,65,13,success,0,0,17277,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1127_01.npz
65,1128.01,425721385,FP,13.5499,2458663.15245,1.795,1180.0,9.7298,6209.0,1.63,289.761799,-43.074223,2019-08-22 14:42:11,2021-10-29 12:59:15,0,ok,True,1,12,train,66,27,success,53,0,12844,26.368159203980102,0.0,26.368159203980102,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1128_01.npz
66,113.01,97409519,KP,3.372877,2458327.053085,2.63426,17163.60419,12.1893,6050.0,1.02,332.714337,-30.749719,2018-09-05 18:49:20,2021-10-29 12:59:15,1,ok,True,3,6,train,67,1,success,0,0,17477,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_113_01.npz
67,1130.01,254113311,CP,8.34998,2460144.137122,1.836,16680.0,10.1429,4236.0,0.74,286.376004,-41.43764,2019-08-22 14:42:11,2025-07-22 12:04:25,1,ok,True,4,4,train,68,27,success,0,0,13476,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1130_01.npz
68,1130.02,254113311,CP,4.0686405,2460126.924264,1.8373729,2650.0950013,10.1429,4236.0,0.741921,286.376004,-41.43764,2019-09-03 17:42:04,2025-07-22 12:04:25,1,ok,True,4,4,train,69,27,success,0,0,13476,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1130_02.npz
69,1132.01,267489265,FP,1.5502952,2460351.800169,2.938,411.0,9.2293,7851.0,1.86,298.781281,54.781445,2019-08-27 16:09:23,2024-03-04 10:08:01,0,ok,True,3,2,train,70,15,success,0,0,15119,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1132_01.npz
70,1133.01,69997672,FP,1.80709,2458684.2349,3.297,450.0,9.11458,6244.0,2.2,294.824079,31.958037,2019-09-03 15:31:11,2021-10-29 12:59:15,0,ok,True,3,15,validation,71,40,success,0,0,19607,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1133_01.npz
71,1134.01,122220263,FP,18.6922101,2460333.437983,7.765,11126.0,9.03609,6277.0,1.65,290.02096,36.637774,2019-09-03 15:31:11,2024-03-08 10:08:02,0,ok,True,4,18,test,72,14,success,48,0,11707,23.88059701492537,0.0,23.88059701492537,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1134_01.npz
72,1135.01,154872375,CP,8.0277326,2460658.97426,4.284,5705.0,9.02855,5962.7,1.15,193.39637,85.129495,2019-08-27 16:09:24,2025-07-18 16:00:01,1,ok,True,11,4,train,73,14,success,0,0,18420,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1135_01.npz
73,1136.01,142276270,CP,12.5187279,2459612.447691,5.38,2320.0,8.9361,5729.0,0.98,192.184898,64.855276,2019-08-27 12:09:00,2024-05-16 10:08:02,1,ok,True,7,2,train,74,14,success,0,0,17784,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1136_01.npz
74,1136.02,142276270,CP,6.2586065,2460366.026514,3.201,813.0,8.9361,5729.0,0.98,192.184898,64.855276,2019-10-17 00:30:12,2024-05-08 10:08:01,1,ok,True,7,2,train,75,14,success,0,0,17784,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1136_02.npz
75,1136.03,142276270,CP,26.3208756,2459594.183463,4.414,800.0,8.9361,5729.0,0.98,192.184898,64.855276,2019-11-15 23:57:09,2024-05-16 10:08:02,1,ok,True,7,2,train,76,14,success,7,0,17784,3.482587064676617,0.0,3.482587064676617,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1136_03.npz
76,1136.04,142276270,CP,18.795547,2458697.755807,4.3425576,470.6731965,8.9361,5729.0,0.977727,192.184898,64.855276,2020-07-16 04:56:45,2024-09-17 10:08:02,1,ok,True,7,2,train,77,14,success,12,0,17784,5.970149253731343,0.0,5.970149253731343,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1136_04.npz
77,1078.01,370133522,CP,0.5182425,2458654.10332,0.8565249,831.8920424,10.1165,3325.0,0.390989,306.928646,-56.462287,2019-08-16 20:20:48,2024-09-09 10:08:01,1,ok,True,8,6,train,78,13,success,0,0,17542,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1078_01.npz
78,108.01,289793076,KP,3.0440495,2458328.085025,2.6523472,22807.0101774,13.163,5523.0,0.809868,316.96148,-26.09672,2018-09-05 18:49:20,2026-01-10 10:08:01,1,ok,True,5,14,validation,79,1,success,0,0,18181,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_108_01.npz
79,1080.01,161032923,CP,3.9652485,2458654.060577,1.0112593,3680.7544436,12.7067,3296.0,0.199988,276.368325,-52.214573,2019-08-16 20:20:43,2026-03-03 12:06:51,1,ok,True,5,10,train,80,13,success,0,0,17122,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1080_01.npz
80,1084.01,380589029,KP,1.3484961,2458653.973305,2.4074261,18463.7636682,12.2851,6346.0,1.14759,268.890707,-61.7474,2019-08-16 20:20:49,2024-09-09 10:08:01,1,ok,True,9,3,train,81,13,success,0,0,19235,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1084_01.npz
81,1087.01,426077080,FP,9.30992,2458630.77194,3.464,2220.0,9.4142,6907.0,3.09,238.001011,-76.49349,2019-08-06 19:30:24,2021-10-29 12:59:15,0,ok,True,1,0,train,82,39,success,0,0,19336,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1087_01.npz
82,1088.01,343648136,FA,1.15395,2458626.38955,2.236,1550.0,10.4613,6093.0,1.4,272.311383,-76.300955,2019-08-06 19:30:24,2021-10-29 12:59:15,0,ok,True,1,10,train,83,39,success,0,0,19337,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1088_01.npz
83,1089.01,129319156,FP,4.73703,2458643.10264,3.902,2410.0,10.3918,11600.0,2.48,228.84306,-52.885989,2019-08-06 19:30:00,2021-10-29 12:59:15,0,ok,True,1,13,train,84,38,success,0,0,18494,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1089_01.npz
84,109.01,29344935,KP,2.76676,2458326.127479,2.6872178,14947.4387827,13.2366,5346.0,0.984866,313.215475,-25.687376,2018-09-05 18:34:19,2024-09-09 10:08:01,1,ok,True,5,10,train,85,1,success,0,0,18169,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_109_01.npz
85,1092.01,387079085,FP,1.1923,2458601.38096,3.119,3730.0,9.0039,6534.0,2.04,217.022882,-64.634285,2019-08-06 19:29:59,2021-10-29 12:59:15,0,ok,True,1,17,test,86,38,success,0,0,18494,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1092_01.npz
86,1093.01,382331352,FP,11.47606,2458601.33791,6.083,3050.0,10.0067,,,215.805264,-63.045983,2019-08-06 19:29:59,2021-10-29 12:59:15,0,ok,True,1,10,train,87,38,success,0,0,18493,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1093_01.npz
87,1096.01,375225453,FP,0.9209526,2459307.93577,1.8602735,360.8801529,10.11,6553.0,2.8908899,133.826684,-73.173308,2019-08-12 16:22:54,2021-10-29 12:59:15,0,ok,True,4,5,train,88,36,success,0,0,15429,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1096_01.npz
88,1097.01,360630575,CP,9.188506,2459376.410518,2.492,460.0,8.7215,5876.0,0.98,189.775859,-74.57402,2019-08-12 16:22:54,2024-09-10 10:08:02,1,ok,True,3,11,train,89,38,success,0,0,18493,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1097_01.npz
89,1097.02,360630575,CP,13.9028391,2459344.461827,2.1264429,647.2701039,8.7215,5876.0,0.983215,189.775859,-74.57402,2022-03-24 22:19:26,2023-03-03 12:03:04,1,ok,True,3,11,train,90,38,success,8,0,18493,3.9800995024875623,0.0,3.9800995024875623,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1097_02.npz
90,1098.01,383390264,CP,10.1826983,2458629.909082,2.8275109,667.4752458,8.7581,6153.0,1.14582,192.589285,-88.121111,2019-08-16 20:20:49,2024-02-13 10:08:02,1,ok,True,8,6,train,91,12,success,0,0,15104,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1098_01.npz
91,1099.01,290348383,CP,6.441006,2460140.220927,1.812,914.0,7.3661,4867.0,0.8,328.718171,-77.338802,2019-08-16 20:20:46,2023-12-03 12:03:15,1,ok,True,7,13,train,92,13,success,0,0,19431,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1099_01.npz
92,110.01,281459670,KP,3.1743504,2458328.039934,2.751086,15457.3247576,11.6714,5943.0,1.15706,5.618525,-59.942589,2018-11-14 15:06:55,2024-09-09 10:08:01,1,ok,True,11,12,train,93,1,success,0,0,18271,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_110_01.npz
93,1100.01,318608749,FP,20.0731588,2459044.494531,3.8449215,1152.9645461,10.5135,6033.0,1.14849,9.126138,-83.567067,2019-08-15 15:39:13,2024-10-18 10:08:02,0,ok,True,4,11,train,94,27,success,10,0,16155,4.975124378109453,0.0,4.975124378109453,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1100_01.npz
94,1101.01,271581073,FP,2.66903,2459058.79277,1.548,3110.0,10.5891,5803.5,1.56,319.551469,-77.529113,2019-08-15 15:39:15,2024-09-07 10:08:02,0,ok,True,1,9,train,95,27,success,0,0,16778,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1101_01.npz
95,1107.01,394561119,CP,4.0782392,2459336.073646,4.8475616,6046.6959687,10.0068,6501.0,1.74836,155.607863,-82.218869,2019-08-15 15:39:15,2024-02-15 10:08:02,1,ok,True,5,10,train,97,38,success,0,0,16899,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1107_01.npz
96,1108.01,295599256,FP,7.14386,2458655.54872,1.467,11146.4,9.941,7860.0,1.91,274.221618,-68.197779,2019-08-15 15:39:15,2021-10-29 12:59:15,0,ok,True,4,8,train,98,100,success,0,0,15580,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1108_01.npz
97,1109.01,50309953,FP,7.04083,2459083.35168,2.979,1580.0,9.7906,5317.0,0.91,30.198486,-77.610376,2019-08-15 15:39:14,2024-09-07 10:08:02,0,ok,True,5,1,train,99,1,success,0,0,18277,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1109_01.npz
98,111.01,355703913,KP,2.1061569,2458326.105486,1.4688934,12142.2238514,13.183,5380.0,0.940697,0.774487,-62.469317,2018-10-22 18:35:39,2024-03-14 16:54:32,1,ok,True,10,17,test,100,1,success,0,0,18274,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_111_01.npz
99,1110.01,446549905,FP,2.4545635,2460146.990136,2.321,4248.0,9.6789,6610.0,1.64,286.791829,-58.697242,2019-08-15 15:39:14,2023-08-28 10:08:02,0,ok,True,3,3,train,101,27,success,0,0,16744,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1110_01.npz
100,1111.01,412014494,FP,11.4756978,2460131.889805,0.808,8341.0,9.3871,7262.0,2.13,291.373783,-60.941042,2019-08-15 15:39:14,2023-09-14 16:02:01,0,ok,True,1,14,validation,102,27,success,0,0,15573,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1111_01.npz
101,1112.01,369864738,FP,2.7817956,2460879.801151,2.2489868,637.6922029,9.5162,6819.0,2.21,163.628917,-87.269735,2019-08-15 15:39:13,2026-07-15 16:00:02,0,ok,True,3,11,train,103,27,success,0,0,16156,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1112_01.npz
102,112.01,388104525,KP,2.4997996,2460069.773646,2.865171,14621.2059647,11.6035,5650.0,1.13732,55.933639,-65.19378,2019-05-07 17:42:43,2023-08-10 16:02:02,1,ok,True,28,7,train,104,1,success,0,0,18278,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_112_01.npz
103,1120.01,143257766,FP,1.66226,2458656.45082,3.321,6030.0,10.4063,7301.0,1.64,293.389272,-45.892667,2019-08-22 14:42:11,2022-07-14 16:02:02,0,ok,True,1,0,train,105,27,success,0,0,10693,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1120_01.npz
104,1191.01,237185205,FP,15.7335693,2459441.423236,3.288,2540.0,9.7831,6800.0,2.21,283.526697,37.720014,2019-08-27 16:09:24,2021-10-29 12:59:15,0,ok,True,6,10,train,106,40,success,11,0,18342,5.472636815920398,0.0,5.472636815920398,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1191_01.npz
105,1193.01,89643259,FP,2.2219839,2460337.368138,1.996,4394.0,10.4813,7166.8,1.87,301.41088,33.049205,2019-09-03 15:31:12,2024-03-18 10:08:02,0,ok,True,6,4,train,107,54,success,0,0,15583,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1193_01.npz
106,1194.01,147950620,CP,2.3106428,2460367.07216,1.294,6911.0,10.4782,5339.9,0.99,167.821481,69.964775,2019-08-27 16:09:25,2025-04-20 12:03:53,1,ok,True,9,16,validation,108,14,success,0,0,18423,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1194_01.npz
107,1195.01,24364065,FP,4.05135,2458686.84696,2.4,1132.23,10.4717,4974.4,3.85,291.12047,33.273702,2019-09-03 15:31:11,2021-10-29 12:59:15,0,ok,True,3,17,test,109,40,success,0,0,19609,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1195_01.npz
108,1198.01,203189770,KP,3.612771,2460551.040398,4.142,11794.0,10.4219,8324.0,1.71,304.800032,32.581045,2019-09-03 15:31:11,2024-11-14 10:08:02,1,ok,True,5,7,train,110,41,success,0,0,18322,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1198_01.npz
109,1199.01,99869022,CP,3.6714717,2460360.434669,2.149,4340.0,10.4221,5618.0,1.54,166.880658,61.352572,2019-08-27 16:09:24,2024-05-08 10:08:01,1,ok,True,3,9,train,111,41,success,0,0,17807,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1199_01.npz
110,120.01,394137592,CP,11.535076,2458332.082805,8.555958,2389.90616,7.1062,5479.3,2.48771,4.447163,-66.358928,2018-09-05 18:34:19,2021-12-08 10:10:01,1,ok,True,5,5,train,112,1,success,0,0,18269,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_120_01.npz
111,1200.01,288185138,FP,0.8352406,2460365.995576,1.043,2065.0,10.402,6105.0,1.24,222.841424,82.952258,2019-08-27 16:09:24,2024-04-18 10:08:02,0,ok,True,6,19,test,113,40,success,0,0,19611,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1200_01.npz
112,1201.01,29960110,CP,2.4919771,2458411.670877,1.4338141,2093.9594201,10.9473,3948.0,0.482388,42.2477,-14.537283,2019-01-31 17:54:44,2024-05-17 10:08:01,1,ok,True,2,5,train,114,4,success,0,0,14759,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1201_01.npz
113,1203.01,23434737,CP,25.5195307,2458553.062116,6.6877451,558.3758637,7.9995,5742.22,1.17321,168.226736,-34.406937,2019-08-26 21:36:04,2025-07-28 12:04:23,1,ok,True,7,14,validation,115,9,success,22,0,16087,10.945273631840797,0.0,10.945273631840797,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1203_01.npz
114,1138.01,110428269,FP,0.64971,2458684.20504,2.076,620.0,8.90601,9994.0,2.59,291.463084,25.189437,2019-09-03 15:31:11,2021-10-29 12:59:15,0,ok,True,5,8,train,116,14,success,0,0,10939,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1138_01.npz
115,114.01,25155310,KP,3.2887898,2458327.519958,3.4367717,7005.7247902,10.6103,5800.0,1.24175,63.374706,-69.226593,2019-05-07 17:42:34,2024-09-09 10:08:01,1,ok,True,42,11,train,117,1,success,0,0,18278,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_114_01.npz
116,1140.01,320525204,FP,13.7431084,2460637.861679,2.285,5688.0,8.88797,5941.5,1.34,264.961539,56.078974,2019-08-27 16:09:25,2025-07-23 10:08:02,0,ok,True,28,17,test,118,40,success,0,0,19608,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1140_01.npz
117,1142.01,284450803,FP,3.3686634,2460335.937572,3.012,3288.0,8.64028,7518.0,2.68,290.708965,56.615386,2019-08-27 16:09:26,2024-03-04 10:08:01,0,ok,True,14,5,train,120,40,success,0,0,19607,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1142_01.npz
118,1143.01,160268701,FP,11.2071839,2460352.734057,4.366,3276.0,8.63287,6152.0,2.24,182.538652,77.352264,2019-08-27 16:09:26,2024-03-04 10:08:01,0,ok,True,4,0,train,121,40,success,0,0,19609,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1143_01.npz
119,1144.01,28230919,KP,4.8878037,2460554.347022,2.184,4279.0,8.5077,4757.3,0.76,297.710176,48.081864,2019-08-27 16:09:25,2024-11-14 10:08:02,1,ok,True,11,2,train,122,14,success,0,0,18424,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_1144_01.npz
